"source","target"
"Mayssia","DemocratMachine"
"TNforHuntsman","DavidMDrucker"
"BenjaminSauceda","breeannehowe"
"pamsson","daclamo"
"SyedaMiftah92","YoshuaDavis"
"FlackOps","alisonforns"
"t_bombers","GoforthandC"
"idalation","BrendaSays___"
"JOHN_LUND","USATOpinion"
"pablod","PennyRed"
"truluv4liberty","blackthisout"
"greenstreamline","CatholicDems"
"TheBrizz","LilianaSegura"
"blogdiva","txvoodoo"
"doctor_jones","MichelleFields"
"gwbertsch","DavidMDrucker"
"Haynesworthless","UmALion"
"teresamccarthy","TheFix"
"ruthsias","DickMorrisTweet"
"wdglover","AC360"
"johnkurc","ExcitingGrowth"
"mv_grouch","Judosaur"
"jagger_naut","Chrisposure"
"JamaleR","YoshuaDavis"
"EnemyLister","Clarknt67"
"ovarycat","BorowitzReport"
"SeanLangberg","bechamilton"
"capitolmuckrakr","capitolmuckrakr"
"mikeydog","SkipTerrio"
"PameFranco_","JoyVBehar"
"moche8","al_haig"
"RWBNewsGracie","DavidMDrucker"
"ChristianABerle","RClarkeCooper"
"kacisptx","SeeCtweet"
"hismerecry","rolandsmartin"
"Fatgirlbeth","TerryMoran"
"jmofaustin","cyndeZu"
"MyaWijbenga","cnnbrk"
"texas_hellcat","Tuckertown"
"Galushka21","RonNehring"
"TPANick","CatoFP"
"SonnyGirard","dangainor"
"susancandiotti","CNNLive"
"yembur","LOLGOP"
"2012newyr4Cain","dangainor"
"yingyangfarms","jeremyscahill"
"saleem_ali","ibrahimSalih"
"jahbalon","dickmorristweet"
"olskoolmom","BlackCanseco"
"jdpink","conor64"
"staciann","JoyVBehar"
"Melena227","MelissaTweets"
"thenewinfluence","ChicoDelainky"
"LongShortTrader","BorowitzReport"
"","SHannitysHair"
"natan613","Heritage"
"honorsocietyfan","AnonyOps"
"rafikam","bechamilton"
"maggiepolitico","LATSeema"
"J0hnly","jm3679"
"Sub_Negro","rolandsmartin"
"Rick_Corbett","capreble"
"aclupa","ACLU"
"Martie719","inciteinsight"
"Jellis1snv","DemocratMachine"
"HR8886","AnonyOps"
"HemlockMartinis","daveweigel"
"AfroHorror","stillblazingtho"
"Rhondako","RodDMartin"
"RealJonCorley","Heritage"
"washingtonpost","postpolitics"
"adambodily","Mitts_Mates"
"Visionaryck","acarvin"
"Shavaun66","cyndeZu"
"TheAngryindian","evaottesmith"
"goisaac","mschica12"
"JonathanPhilbec","dangainor"
"CleoCastleton","RonpaulblogPaul"
"STL4Huntsman","politicsGOP"
"sskywalkerr","mlaroche19"
"SPFrocket","RonpaulblogPaul"
"jpb2525","piersmorgan"
"ValerieSMartin","jm3679"
"Nanbp","peterdaou"
"kacisptx","WI4Perry"
"thejohnprice","drgrist"
"kendall","BryanJFischer"
"evadiva72","Vambaillon"
"BigfootTornado","DougBenson"
"kcesinger","WILLisms"
"MattDeLuca","TheFix"
"RosaSalazarB","ForeignPolicy4u"
"listentogatsby","mountainmango"
"abuhatem","LibertyTango"
"GarbledMsg","dickmorristweet"
"BPGulfLeak","CharlesBivona"
"brianhenchey","PunditReview"
"moosharella","TheHERMANCAlN"
"tim_mulla","rationalists"
"bobanderson77","dickmorristweet"
"EaglesChick665","dickmorristweet"
"kesgardner","Tori_Lennox"
"skydancer506","dickmorristweet"
"mattbailey","BorowitzReport"
"jandersen72","ForwardNHonest"
"sotsoy","JoyVBehar"
"MichaelMottola","TodaysBullshit"
"sbromney","JonHuntsman12"
"IamHugoArenas","Moizzil"
"SangyeH","Karoli"
"mschica12","RepublicanRocks"
"Weightmann","Karoli"
"policygal","brooksbayne"
"MrsKratzer","dickmorristweet"
"BenjaminSauceda","toddstarnes"
"delrayser","BorowitzReport"
"llebecire","piersmorgan"
"HialeahGator","indigenous01"
"britlikeswit","TheFix"
"abbyoverstreet","ADoughty7"
"KwayDay","BorowitzReport"
"FelixRGarcia","rolandsmartin"
"NatAlejandrino","joeboutte"
"Visionaryck","TheFix"
"cbsjancrawford","daveweigel"
"SalCtrProg","lissnup"
"PROTIPZ","APBBlue"
"christinelotz","tonybalogna"
"prismsinc","FilmLadd"
"JPBertsch","gwbertsch"
"0rganicmakeup","CBSNews"
"jujumack","oxfordgirl"
"johnhawkinsrwn","dickmorristweet"
"SarahHarperScot","Steele_Michael"
"JamesWithers3","michaelajones"
"SVSalon","BishopAP"
"eroberts123","beatitudes"
"BillFix","rickperryfacts"
"bkosgei","cnnbrk"
"kakeenan","natan613"
"naomiroslyn","BorowitzReport"
"danmknight","DruStru"
"dangdaniel","BarredBird"
"Maxx1128","TheFix"
"sarahblackstock","drgrist"
"leonardo_cinco","CNNLive"
"RENE_DEVRIES","cyndeZu"
"bjlefebvre","sullydish"
"gushenry","stillblazingtho"
"LATINOS2CHANGE","efrain_nieves"
"daisy687049","piersmorgan"
"Matthew_Sutton","dmataconis"
"dandrezner","barbaraslavin1"
"Ron379pete","dickmorristweet"
"chrismaiorana","TheFix"
"NathanielRepay","BLEVINE16"
"meredithfo","dickmorristweet"
"petersuderman","attackerman"
"fireezdragon","PennyRed"
"Patriot2USA","deviatar"
"j_hilljr","CNNPolitics"
"curiouscliche","IAmDrTiller"
"georgeowers","PennyRed"
"_StephRose","mwilh"
"mirandan247","ravinepal"
"DeJuanH","rolandsmartin"
"bookaddict22","aishatyler"
"tijuaneada","postpolitics"
"Palin_Posse","toddstarnes"
"BobbyBroad","rolandsmartin"
"mworkman98","dickmorristweet"
"NovaTess","afwjam"
"zeteticus","PennyRed"
"hismerecry","eliselabottcnn"
"Donotgiveintoev","joshrogin"
"MBTI_Geek","dickmorristweet"
"RickBulow1974","dickmorristweet"
"weRLasVegas","pvenable"
"blogdiva","EhabZ"
"rdyer","postpolitics"
"PepperLSnyder","RevPac"
"StacieEVoL","SummerNasser"
"h011y_","TheTeaParty_net"
"norbuck","sullydish"
"DonaldPretari","BorowitzReport"
"kid4meus","TheFix"
"TexSean","WILLisms"
"mazensaadi","Real_Omar_E"
"zoltar244","jeremyscahill"
"LynelJr","rolandsmartin"
"nycpkp","matthewcouto"
"MelissaTweets","NYPostOpinion"
"OsborneInk","theonlyadult"
"TobyMarie","rickperryfacts"
"ARCHAIC_SOUL","RPaulTShirtDay"
"themoornextdoor","fbess"
"BenjaminSauceda","RodDMartin"
"univision33phx","UnivisionNews"
"NY_Dano","JulieBorowski"
"Rai_Azlan","nlikeb"
"swt52","SlaughterAM"
"AlexandraDella","joshrogin"
"Jen_Bennett","jeremyscahill"
"DITUPAC3361","eliselabottcnn"
"KirinKennedy","rolandsmartin"
"MegE_N","soniafaleiro"
"AntheaButler","drgoddess"
"menablog","intelwire"
"pablotomas01","bloombergview"
"mrsqspn","BorowitzReport"
"OhioforHuntsman","TheFix"
"johnnydollar01","DickMorrisTweet"
"SEHaase","teapartynation"
"thatalexyarde","blogdiva"
"truluv4liberty","kathryndelong"
"JonathanBandy","RonNehring"
"powerxdump","conorreid"
"Amadii","ashong"
"gordonfactor85","postpolitics"
"HolyBats","Weiss_Sam"
"johnfaynec","rolandsmartin"
"curiouscliche","desifeminista"
"bjlefebvre","JamesFallows"
"JoshuaMolina","JordanJWoods"
"colonialdude","GrandmaWat"
"EmYoungpine","RevPac"
"StephenMRobert","notjessewalker"
"jeremyj2388","beks2727"
"evilgrrl","JamilSmith"
"faceman68","rolandsmartin"
"JohnParkerShow","dirtymartinigal"
"rich7200","Heritage"
"AZMegB","edespinoza"
"profg","cbsjancrawford"
"tammyinlalaland","NatJournalBaron"
"FHxoxo","joshrogin"
"Paula_Dockery","TheTeaParty_net"
"combs_brandon","Mike_Zawadzki"
"carsonator81","rationalists"
"blackrepublican","sambain"
"LittleFlos","keder"
"graceishuman","drgoddess"
"AgathaGikunda","LarryMadowo"
"willoutwest","JuanOsick"
"RickBulow1974","DickMorrisTweet"
"ValerieSMartin","afwjam"
"CGD0027","TimAlbrechtIA"
"Patriot2USA","washingtonpost"
"MrEBNupe","ModernGentlemn"
"cwardell","ashong"
"Padoozles","TriciaNC1"
"nietoplease","LOLGOP"
"TrueBlueLiberal","Adenovir"
"qaesar1","mollycrabapple"
"marymcnal","AntDeRosa"
"jimmymickyd","ahwahoo2006"
"bkb2443","sallyeastman1"
"purpleperm","JamesFallows"
"locjeb","TheRightDuff"
"El_BigPapi_","rationalists"
"Jon_TX","aishatyler"
"themomfactor","rolandsmartin"
"Y_10K","RonPaul"
"SiWeCan","Politicolnews"
"letHimdrive","Karoli"
"binarymutant","PennyRed"
"KCEsq","PaulBegala"
"judyvw2","piersmorgan"
"adambodily","JessaNaomi"
"4eversafiya15","rolandsmartin"
"tbrunt4","anildash"
"DCBelleonWheels","JordanSekulow"
"Ella_6","Karoli"
"Trey_Baker","BStrider"
"mullrainee","NYPostOpinion"
"AndrewInAustin","FoxieNews"
"Katie4Politics","brooksbayne"
"vpaige","TheFix"
"tcmassie","thinkprogress"
"meglanker","buddyroemer"
"DebFiebig","TerryMoran"
"spunkyAFshorty","davidbadash"
"sweetal","ryangrim"
"VixSofii","postpolitics"
"Mr_McQwerty","ExcitingGrowth"
"JohnyFarrina","DaRealPHILL"
"sambain","GarrettQuinn"
"iammarklangdon","Women4Huntsman"
"Watts_Bunker","Smalltalkwitht"
"runforfun54","rolandsmartin"
"BhmEngineer","THEHermanCain"
"tamaraehawk","AlanFisher"
"h011y_","EyeOnPolitics"
"J4LYN","BKLYNOccupier"
"munashe_","Chrisposure"
"kathryndelong","Conservative_76"
"CharlesBlitz","CBSNews"
"PaisleyPosey","TheFix"
"skoolboy32","Locs_n_Laughs"
"ajvaage","rationalists"
"MinnesotaLAS","bgolnik"
"mesamps","keder"
"SFConnected","MaxBlumenthal"
"CGD0027","BryanJFischer"
"wvugoober11","postpolitics"
"yembur","BorowitzReport"
"VincianeNgomsi","adamgcrews"
"radiohero","aishatyler"
"Kiara_George","BorowitzReport"
"djwaglmuffin","rolandsmartin"
"dihoppy","Karoli"
"MelissaTweets","Ben_Howe"
"gutterwall","addiestan"
"afetherolf","samthomas86"
"bachelorboyent","mratlanta"
"debbeekeller","TheFix"
"AntheaButler","borowitzreport"
"SpooksCentral","theprospect"
"Sox583","piersmorgan"
"mikeclouser","JoyVBehar"
"conservative__","paulvseale"
"_Ms_R","PennyRed"
"doylebob","MelissaTweets"
"sunny_en","JoyVBehar"
"reynaldomacias","theonlyadult"
"jplargente","SummerNasser"
"markwhitt1","P0TUS"
"JimBlaine","sierrawallman"
"learninlife","Karoli"
"wavingcrosser","TheFix"
"SVSalon","TrueBlueLiberal"
"patrickmwalshjr","TheFix"
"CircleOfTwo","markcassello"
"Be4Long","rolandsmartin"
"DerekDaSilva","JoeMyGod"
"Cajun_Manor","ctuckerprof"
"CeceSurfCityUsa","keder"
"geefloyd","dankennedy_nu"
"mjjregan","lissnup"
"BlakeAlexis","LewMetaxas"
"floridajewel","Adenovir"
"a11y00p","menablog"
"Karoli","Dogger55"
"ElizabethWard2","TriciaNC1"
"STL4Huntsman","Ben_Bones_Jones"
"BPGulfLeak","blogdiva"
"profg","daveweigel"
"AnnField1","TheInDecider"
"AllEyezOnAsh","getoffmybed"
"Terry_Gillen","PaulBegala"
"fvdlfvdl","fbihop"
"tragicmuse85","liberaljean"
"Greg651","cbsjancrawford"
"anamariecox","attackerman"
"gcoldrag","LibertyBias"
"KY_Headhuntr","Conservative_76"
"ParraV","joshrogin"
"HolyBats","LarryUncaged"
"kelly_carlin","David_Feldman_"
"BrianBWagner","TheFix"
"JohnQPubliq","Steele_Michael"
"btodd","BorowitzReport"
"misssweets82","aishatyler"
"mv_grouch","rolandsmartin"
"ezradulis","colbyhall"
"gwbertsch","chuckdevore"
"Artco77","junerenner"
"TheMelancoholic","dickmorristweet"
"jwhorley","dickmorristweet"
"libertyspot","dmataconis"
"mmairaq","rolandsmartin"
"LukeBurke","rolandsmartin"
"mdizzleallday","BorowitzReport"
"AllenFox","TheFix"
"OhioforHuntsman","DavidMDrucker"
"peterradzio","jeremyscahill"
"Kleidysz","JoyVBehar"
"chhezecake","YasirTineh"
"SoufiandMe","MaxBlumenthal"
"norbuck","PaulBegala"
"MishaRN","IAmDrTiller"
"caitlinschoene","Pres_Bartlet"
"CSkrabacz","andrewmcass"
"amandlabear","rolandsmartin"
"CleoCastleton","MichelleFields"
"Gabesmom","dickmorristweet"
"sideswept","washingtonpost"
"GrandmaWat","Karoli"
"ladyliberty01","TriciaNC1"
"KwayDay","oxfordgirl"
"therightjenn","dickmorristweet"
"kid4meus","postpolitics"
"BeatYaFaceGreen","sierrawallman"
"TransientMind","blackthisout"
"Askari4Cain","greybeard411"
"annylocura87","rolandsmartin"
"gcoldrag","SummerNasser"
"JillyCL","PennyRed"
"musicalcook","nancygilesnyc"
"ItsBiggs","THEHermanCain"
"heyheylbj","aishatyler"
"OWNtheNWO","afwjam"
"13oclock","BlackSheepRpt"
"edhenryTV","PaulBegala"
"RholdaNats","rolandsmartin"
"MatthewDoye","MaxBlumenthal"
"shielded117","WesleyLowery"
"CauseOfLiberty","Blessed2Be_Z"
"JammieWF","TRMirCat"
"MissTVotes","adampknave"
"sistashambone","dangainor"
"alpinnix","erickbrockway"
"mateopl","rationalists"
"Jon_HuntsmanUSA","DavidMDrucker"
"raypride","AntDeRosa"
"VPasquali","joshrogin"
"larimah","APBBlue"
"steelrtim","LogCabinGOP"
"Mayssia","ASE"
"_iFound2Pac_","eugenialeigh"
"CiSuggs","PaulBegala"
"EntropyPress","TheTeaParty_net"
"shielded117","drgrist"
"mshotspot70_kc","keder"
"CaptVicSparrow","DougBenson"
"asimk29","ASE"
"blogdiva","conorreid"
"JoeGandelman","RalstonFlash"
"profblmkelley","MishaRN"
"TheOldOakInfo","clintonlambeth"
"nika7k","PennyRed"
"graceishuman","desifeminista"
"Con_Brawler","blogdiva"
"pandazizou","rolandsmartin"
"BldingTBettrMT","JordanSekulow"
"Seanras","brenthatley"
"mosesmosesmoses","GaltsGirl"
"My_Clever_Name","deviatar"
"turnageb","ellyblue"
"FHxoxo","AlanFisher"
"univision33phx","UnivisionNews"
"derekjjohnson","joshrogin"
"GKH0lmes_","dickmorristweet"
"usernamenuse","sierrawallman"
"kishkafka","JamesFallows"
"bkb2443","GoforthandC"
"TheInDecider","LATSeema"
"acostuhhh","CBSNews"
"JustAFan1963","David_Gergen"
"PurcellforGA","DickMorrisTweet"
"payoladeville","blogdiva"
"Ritalynman","dickmorristweet"
"MaRobbie","rolandsmartin"
"impoTex","SusanECloud"
"ProfessorOM","NMaurice"
"GillianBagwell","EleventhDuke"
"lmjread","postpolitics"
"CGD0027","cnnbrk"
"Mild_Sarcasm","CallMeDer"
"mytngenes","lisbethcarter"
"WiezGuy","Adenovir"
"weaver_joseph","thefix"
"politicalnikki","Women4Huntsman"
"ricardomonterog","DMatamala"
"xc","anildash"
"JessieBrewer","Bobblespeak"
"KateOH","LATSeema"
"KristiIA","JamilSmith"
"AntonioBuehler","RonPaulsFriend"
"BEEBALM2010","dankennedy_nu"
"truluv4liberty","Conservative_76"
"kevinwburton","cnnbrk"
"leemzee","ONE_Vote"
"therealJuliaAnn","ThatChrisGore"
"DecantChicago","aishatyler"
"CaliMcG","chucktodd"
"marangdream","BorowitzReport"
"KwayDay","rolandsmartin"
"TimeforLifeVA","deviatar"
"IamDJHandy","RonPaul"
"1whoknu","danawink"
"tonyalmq","TerryMoran"
"abuhatem","acarvin"
"brandootr","rickperryfacts"
"nolesfan2011","graubart"
"PrestoPundit","keder"
"winnower11","PennyRed"
"fiddlestix007","JordanSekulow"
"JCHARAL","joshrogin"
"WiscoIsRight","rationalists"
"Paula_Dockery","jacknfla"
"RWBowen","NovaTess"
"joshhilliker","jkcarp1230"
"SalimZymet","stevenlwalker"
"peterradzio","Heritage"
"PowersBane","washingtonpost"
"savage1267","PaulFidalgo"
"HayesBrown","joshrogin"
"edbott","ashbrown77"
"shibs31","jrak66"
"MurnPost","SunFoundation"
"junerenner","Artco77"
"nicholasvollaro","RonNehring"
"M_att_L_ewis","GerryDuggan"
"racheleyaa","jahimes"
"LushFace","tlinder84"
"leebeegee3","JeffersonObama"
"JasonDugan","GerryDuggan"
"smcardleCX","brokenhalo"
"jameshartz","mattfraction"
"puckers","jensalan"
"wycheway","GerryDuggan"
"jojo21","RodDMartin"
"kpbrunel","BorowitzReport"
"OneSummitSquare","rolandsmartin"
"speechboy71","zackbeauchamp"
"AnonymousCowar4","RonPaulForums"
"LukeRussert","GarrettNBCNews"
"RickBulow1974","KyouriKai"
"mrsqspn","rolandsmartin"
"menablog","themoornextdoor"
"peachesTECH","JoyVBehar"
"TimJGraham","marklarsonradio"
"recycleanimals","piersmorgan"
"SarcActivist","MrNickDyer"
"profg","daveweigel"
"Rebekah_Black_","rolandsmartin"
"susiebucca","AC360"
"SteveTheDanger","afwjam"
"quasimado","dankennedy_nu"
"ChazSurette","rolandsmartin"
"Aiken_Head","rationalists"
"sehwagology","gauravsabnis"
"nolesfan2011","themoornextdoor"
"BldingTBettrMT","dickmorristweet"
"Beeeclark","travisbeacham"
"CelticLiberal","TheFix"
"usernamenuse","LibertyBias"
"jimmyJJbond","rolandsmartin"
"seejai","NewWorldRadical"
"nhycoljenner","rolandsmartin"
"paully_eFFerson","JoyVBehar"
"CoachRogers92","dickmorristweet"
"mazzie","MishaRN"
"DustinMooney","TheFix"
"hollyqmills","studentactivism"
"gordonfactor85","bethanyshondark"
"BuncombeYRs","followjenjones"
"breeannehowe","JasonBWhitman"
"ctolliver","LOLGOP"
"mxd","piersmorgan"
"ToddyLittman","Conservativeind"
"royalpratt","ACLU"
"meredithfo","dickmorristweet"
"HiWoodJaBlowMi","MzKoddi"
"ArtemisLoud","aishatyler"
"hismerecry","LATSeema"
"Cidmonster","DemocratMachine"
"DebFiebig","JoyVBehar"
"JeanNamibian","jeremyscahill"
"josephchambers","dmataconis"
"mynameisalin","blogdiva"
"SteveBrant","TheFix"
"red_hardliner","TheFix"
"TNforHuntsman","Ben_Bones_Jones"
"aaroncynic","PennyRed"
"davidcolunga","TheFix"
"DoesItMakeSound","BorowitzReport"
"joshmom1","rolandsmartin"
"z1y2x3","tkinder"
"nolesfan2011","spsenski"
"LarryUncaged","CatoFP"
"GuitPatrick","piersmorgan"
"patrickwschmitt","michaelajones"
"CaliMcG","rkref"
"DougLowry","washingtonpost"
"mohamad_mehdawi","RonPaulsFriend"
"UrbanMilkmaid","P0TUS"
"Stand4LIFEnow","RodDMartin"
"CouncilW9","CatholicDems"
"Raptor2u","theonlyadult"
"DywanW","Steele_Michael"
"RBEdmiston","drgrist"
"ricardomonterog","DMatamala"
"ZachSmartWater","rationalists"
"hismerecry","rolandsmartin"
"kid4meus","TheFix"
"Bertine83","LATSeema"
"Mayssia","GoforthandC"
"Commentary","tobincommentary"
"ggallman","dickmorristweet"
"Bessiejking","AntDeRosa"
"RightMinority","postpolitics"
"seqsi","Chrisposure"
"JKrautter","GarrettQuinn"
"Women4Huntsman","sambain"
"psvaught","JoyVBehar"
"MLAS","P0TUS"
"ryukidn","KLSouth"
"kaitlyndowling","BritWeaver"
"POLITICO2012","jmsummers"
"bpizano67","BorowitzReport"
"aseclyst","bethanyshondark"
"AThoughtOfMind","CBSNews"
"SoapBoxMox","YankeeMegInPHL"
"tiffanisade","rolandsmartin"
"samches","lissnup"
"colbytimberlake","SaraCJohnsonGA"
"SusanECloud","tgiovanetti"
"fredgallowayjr","RevPac"
"danlederman","JoshLederman"
"a11y00p","joshrogin"
"MrNickDyer","Conservative_76"
"gcoldrag","adilraza"
"FrenchysHsePrty","JoyVBehar"
"blackrepublican","kiradavis422"
"JonHuntsman12","RonNehring"
"bellanerdette","jeremyscahill"
"SageofKyota","JoyVBehar"
"xlerb","MatthewWells"
"goombaby","ReformedBroker"
"Rictracee","Bluesaloon"
"rtodaizh","CBSNews"
"Kimbo1025","CBSNews"
"ReconChesty","FoxieNews"
"tejida","brianbeutler"
"MartinCallaghan","raymedeirosshow"
"Venus3000","RevPac"
"allanbourdius","Erin_Brown"
"Jen_Bennett","jeremyscahill"
"datnigaahippie","stillblazingtho"
"galvanmontana","cnnbrk"
"erickettunen","MittRomney"
"meredithfo","dickmorristweet"
"FloridaRogue","atlasshrugs"
"usernamenuse","EL_Wi11"
"themoornextdoor","eliselabottcnn"
"nolesfan2011","LATSeema"
"MyPointWas","aliontheair"
"KCEsq","Pres_Bartlet"
"jonathonmc","ahh2fly"
"hilljam","BookOfJames"
"DRINKN_H8ERADE","warrenjustin"
"BenjaminSauceda","AdeleinTexas"
"Patriot2USA","SummerNasser"
"GENERATIONaleX","afwjam"
"OK_America","SaraCJohnsonGA"
"dawning_star","whoiswillo"
"AmerikaJayne","buddyroemer"
"PatrickKaine","JoeMyGod"
"Kim_AE","rumpfshaker"
"mirandan247","WillOremus"
"TyTatham","TPPatriots"
"EchieLIVE","rolandsmartin"
"besbev","addiestan"
"bkb2443","DemocratMachine"
"chapman319","SunFoundation"
"chrisgolden","KrystalBall1"
"kzoodedoo","skatealex2"
"KevinGoza","dickmorristweet"
"eelsayp","drgoddess"
"NationalPhenom","FoxieNews"
"ayeeMr_CARTER","aclupa"
"moorehn","aarontask"
"Me4obama","theonlyadult"
"solsta999","deviatar"
"dmcrawford","Populista"
"justin_mims","dickmorristweet"
"mateopl","piersmorgan"
"MaxeenDeniro","postpolitics"
"mrk_krwn","RALPHREMINGTON"
"iyouty","washingtonpost"
"MiggySmallzz","rationalists"
"usernamenuse","LibertyPoet"
"TimMerrick","BuddyRoemer"
"kirklyneaton","BorowitzReport"
"sariasheikh","natsecHeather"
"TobyMarie","WILLisms"
"Ohio4Huntsman","DavidMDrucker"
"theduchessks","PaulBegala"
"SlaughterAM","mackiesmama"
"SoSoLite","postpolitics"
"Sox583","TerryMoran"
"Commando26V","CatoFP"
"EdBlauLaw","drgrist"
"CoreyTBoone","karibethbrown"
"KristiDunn","Hometown_Hero12"
"shakerpearl","LATSeema"
"Haywood83","LilianaSegura"
"ChairmanFitten","TimAlbrechtIA"
"Solomonmoon","YoshuaDavis"
"elma531","JamesFallows"
"heyhennes","aishatyler"
"SallyAnnWest","ToddThomson12"
"connmonr3","ashong"
"Patriot2USA","RealJonEd"
"PeterDerrick","EliLake"
"CameronEMerrill","kelly_carlin"
"menablog","dandrezner"
"mdrfl","Adenovir"
"Friend_Foe","Luxeters"
"lookupfolks","dickmorristweet"
"PaigeElizLu","piersmorgan"
"2think55","dickmorristweet"
"J0hnly","mlaroche19"
"philhamzik","tinkermellie"
"sarahhaleyTN","rickklein"
"Women4Huntsman","Ben_Bones_Jones"
"andrewnhong","KatrinaChan"
"LoONa_BLuE","PennyRed"
"h011y_","TeamBachmann"
"FuMikechu","tinadupuy"
"particle_bored","BorowitzReport"
"IsThisATweet","dredpiraterob"
"deathproof1982","Conservative_76"
"louiietae","bloombergview"
"samches","drgrist"
"Utahgal90","colbyhall"
"grantyoung72","TimAlbrechtIA"
"weRdallas","pvenable"
"ashleyscorpio","holtzmanjason"
"Blakegober","postpolitics"
"Catch10110","ologies"
"primeris","sonjatejada"
"SteveIsASailor","Weiss_Sam"
"zacksoccer","GarrettNBCNews"
"tiffanisade","rolandsmartin"
"tatsumaki4ryu","BorowitzReport"
"mahogany_soul","aishatyler"
"SnookyTLC","RDevro"
"SenGaeriel","PresidentAdams"
"abuhatem","joshrogin"
"ryanfinnegan","Women4Huntsman"
"FabulousThomasJ","LOLGOP"
"therealggk","TheFix"
"rowenawilding","piersmorgan"
"seantheanalyst","dickmorristweet"
"SeanCLogue","buddyroemer"
"psddluva4evah","rolandsmartin"
"EatingAHobo","notjessewalker"
"honorsocietyfan","marissaaevans"
"InsideTheNumbrs","dandrezner"
"brianarrhea","RonPaul"
"Askari4Cain","son_loves_crows"
"RealEstateSally","rolandsmartin"
"BenjaminSauceda","brandootr"
"lilleth71","douglas_ernst"
"I_PhilsGood","JayVee002"
"IamHugoArenas","ACLU"
"AmyAbe","curtiskj"
"techweenie","ChicoDelainky"
"conorreid","jwisser"
"fancygap1","dickmorristweet"
"NYKellen","JGrecko"
"slouch2geneva","drgrist"
"fadboo","dickmorristweet"
"melisheath","TopCat_TC"
"MainBrotherCain","rkgill"
"cyndeZu","RonPaul"
"LibertyCzarina","breeannehowe"
"thekabosh","ignorantics"
"nannie1947","JoyVBehar"
"AmericanSpringg","Changeversation"
"AsafuS","TheFix"
"brentb140","TheDCVince"
"OccupyPSYOP","sonjatejada"
"sambain","rickperryfacts"
"JakeRNelson","themoornextdoor"
"CEWASPUSA","Heritage"
"tarynnn_it_upp","Scottf929"
"GlennBrooks27","rationalists"
"Scootles7","jeremyscahill"
"MorgaineSwann","JoeMyGod"
"unavozunida","lordxmen2k"
"ZackFord","JoeMyGod"
"DouglasMilneUSA","DickMorrisTweet"
"Niemsters","jmsummers"
"Oenodog","BorowitzReport"
"Bruisey","AC360"
"4point0show","TheFix"
"el_cseh","nealcarruth"
"NicPal1","JoyVBehar"
"PincheCharlie","stillblazingtho"
"weRLosAngeles","SusanECloud"
"sandygrn","rolandsmartin"
"AllAboutRace","GarrettNBCNews"
"MerkuhProblems","ZombieRiot"
"Lee_Hermes","piersmorgan"
"RealEstateSally","ashong"
"santiagosilvaj","CatoFP"
"diegodelacruz","capreble"
"FabulousThomasJ","JoeMyGod"
"OhioforHuntsman","mneuberger"
"The9thPlanet","CBSNews"
"KSTAR102TALK","MelissaTweets"
"sayralynn578","rationalists"
"tonycover","DougBenson"
"AGFELPASO","MelissaTweets"
"LibertyBias","aishatyler"
"markwhitt1","Adenovir"
"honorsocietyfan","marissaaevans"
"MrBlu_Allday","SkimaniM"
"LindseyBrock","dickmorristweet"
"FNM0315","Conservative_76"
"ryanfinnegan","TheFix"
"bobanderson77","dickmorristweet"
"shanabananasc","TheFix"
"DragonflyJones2","rolandsmartin"
"skunkwkrz","GoforthandC"
"bhall35","BorowitzReport"
"phatguava","JoyVBehar"
"13oclock","rationalists"
"sushi_goat","LOLGOP"
"MelechT","alpha1906"
"JakeRNelson","MaxBlumenthal"
"LeahBear1015","JoyVBehar"
"Beatem_Seaton","piersmorgan"
"MDMRN","OHCONSERVATISM"
"TheConservative","Afterseven"
"DevinCastles","thegarance"
"ckaratnytsky","AnxiousArab"
"FollowLogan","ieatcuddles"
"GABullDog067","WYApril"
"racooper3","CoachDB18"
"ExcitingGrowth","BlackSheepRpt"
"postfray","BYUPolitics"
"Richardafowler","KrystalBall1"
"ThisKidJackson","bpopeizdope"
"CindyMercurio","NYPostOpinion"
"rickholcomb","keder"
"DCBelleonWheels","MelissaTweets"
"DUANEMADDY","RevPac"
"sue_zimmermann","Dbargen"
"DouchyTomBrady","FlavaDave10"
"h011y_","TeamBachmann"
"AnonymousCowar4","RonPaul"
"MegE_N","rolandsmartin"
"CleoCastleton","RonPaulsFriend"
"lookupfolks","dickmorristweet"
"RVAREGal","TeresaKopec"
"clinton_smith","RonNehring"
"Northwoodsguymn","ACLU"
"jamesx61","PennyRed"
"mamafarmer","RonPaul"
"laurawachal","AntDeRosa"
"DKinnamon","pnp07"
"vrexford","mollycrabapple"
"surfcitysocal","cprater"
"SteveBrant","buddyroemer"
"fadboo","TPPatriots"
"SCochrane1","rolandsmartin"
"Jen_Bennett","jeremyscahill"
"rowenawilding","Pres_Bartlet"
"arielnavarrete1","cnnbrk"
"honorsocietyfan","marissaaevans"
"JasonRodrgz","dbernsteinWhat"
"ryanfinnegan","RonNehring"
"GinaBainesH","LATSeema"
"NizarAbouElEzz","nejinnejin"
"FLFusionista","Erin_Brown"
"lonelycon","RightKlik"
"LibertyBias","IcarusPundit"
"moche8","jeremyscahill"
"gwbertsch","MelissaTweets"
"Jedi_son","toddbarry"
"ggallman","dickmorristweet"
"JimmyLaSalvia","RonMeyerJr"
"BMBPLLC","dickmorristweet"
