"source","target"
"Jake_Moths","Abus70"
"CayoKath","ZZ_Troutski"
"electroboyusa","fympsnews"
"AdrielRahman","VanitaDalipram"
"Newsie81","ToConservatives"
"Judith_Kirby","rosielee38"
"the2scoops","julespenner"
"Hockeyjosh92","megan_gillett"
"Waldocta","JBoogy15v"
"declanf","andrew_hedge"
"FangirlMoni","_Brokenxxx_"
"learnintofall","cupcakeclove"
"BlueSkyHippie","ToddKincannon"
"Kidlawya","Texgalleslie"
"GregWHoward","Kidlawya"
"electroboyusa","DrMelanieG"
"electroboyusa","joshduhamel"
"electroboyusa","Healing_Turtle"
"sayumh","ashjadecope"
"electroboyusa","Stopthestigma"
"electroboyusa","ChazBono"
"HandsomeTimmyD","ValVenisEnt"
"DreamBIG1221","thenameiskarma"
"bababernice","Azure_DamienW"
"Predatum","kem_marr"
"AnnaCanzanoKATU","helpingheroespr"
"satansboobs","rustyisrad"
"caycepollard1","socioatheist1"
"Horse_Crimes","TheRealWhytney"
"ArtByAlida","idlechatter91"
"SuperCooper87","5WrightStuff"
"Loving_Maniac","ConcernedMom420"
"KateMiddleton31","BecciCath"
"EarthHousehold","GnarlMarx"
"nineteencanteen","kellyscake"
"TommyLeeAllman","alfranken"
"drdang","jahanbakshi"
"Min_Reyes","albertarabbit"
"StuartWilliam12","Old_Holborn"
"AnnaGoodman1","marycigarettes"
"SaintFrankly","Falconhawkman"
"StargardtEyes","stcaccess"
"KumarVimal","holyatheistt"
"tomdavoren","Steviesop"
"KumarVimal","i_shazia"
"WhitfieldPaula","emitoms"
"ChrisDanielsEFC","Sammarsh4"
"StegDoc","ronniemccoll"
"MBobrick","JoeNBC"
"momer4th","MelissaaDowrick"
"R_Milwain","grobinsonx"
"catherine_mgn","s_starling"
"iBlasphemer","Invictus111"
"supershirl72","AlbaFret"
"EdHull8","Newsie81"
"JennStansbury","CarrieHFletcher"
"IvaaLambert","GlambertHU"
"Whoooozaah","RHbilly"
"norsk_heks","Spunky_B"
"racblog","Kaetrin67"
"idea15webdesign","lirazelf"
"asharatheauthor","Rickeysmiley"
"daly_beauty","DougSaunders"
"parveenhctib","nd4rya"
"AD322","samhsagov"
"jessovenden","kaatieee27"
"Prog_Wild","aliceinthewater"
"ReubenPinder","TerryLeahyy"
"daly_beauty","gmbutts"
"clarercgp","cathrynjbrown"
"kwon_eli","imrachhh"
"electroboyusa","Numbaholic"
"MDMahrer","TheGreatGaskins"
"electroboyusa","ARTCETA"
"electroboyusa","AnxiousMusings"
"BobbyBanner","caycepollard1"
"electroboyusa","BipolarUK"
"xXbaileydavisXx","jakecowell10"
"GilaGal","NRA"
"pickedup7x","JulianLennon"
"RedRubyGem","RedRubyGem"
"OCDsuffererUK","gl0495"
"gizmomathboy","funkatron"
"choisser","LeahHerron"
"DanaGarrett","WR_"
"dr7854","voter1vote"
"DanaGarrett","WR_"
"whmccracken","bikemaniac72"
"Rschooley","Joshwig76"
"kinelfire","words_fail"
"amiraredza","Kiyoko_Hondaime"
"dwstill","JansingCo"
"Turner1512","SimonHoneydew"
"davisstephen402","ABFalecbaldwin"
"JRealmo","therealextex"
"OlwynMassey","wicatty009"
"ManUpUAll","theGrio"
"electroboyusa","MercedesJavid"
"electroboyusa","NAMIOK"
"electroboyusa","PulpwoodQueen"
"electroboyusa","FlipswitchTeens"
"MasonStation","Estebandagreat"
"Kirkmond","LiteisoN"
"steveklabnik","guattari2600"
"BrennanAnnie","adocmartin"
"crlnhsg","JimmyDonemelons"
"clintroscoe","bifnaked"
"MrsProngsOYS","pottermore"
"Prosperity2All","cnnbrk"
"Mike_Cluett","TeatroEventCtr"
"Estebandagreat","MasonStation"
"Mike_Cluett","mrygornd"
"ladydshops","CommentsOnNati1"
"PaulStudentMHN","NatalieMHN"
"HairyBastard07","annieivison"
"TheSeamusQuinn","goodballs"
"tekneekfunk","Petermcdowall10"
"amarihal","AyyOnline"
"DariaGreen","frail_izzi"
"ZilaLaa","skizo_gurL"
"kday9","BarackObama"
"skizo_gurL","ZilaLaa"
"9746LAK","jrsalzman"
"sera_mcdaid","SarahCru"
"tweetcolintweet","CHULITO_MARCO"
"beltanebaby","ukschizophrenic"
"WeirdMeow","insession"
"Steven_Cabral","vicjackshow"
"DR1019","Tawny_Kitaen"
"joecarmaker","blove65"
"writewright7","shawnmaxam"
"keearoskyuro","AnitaYLowe"
"bethhinch","CloudPerrie"
"PrinceAmirVI","kim_tastiic"
"VickyStone101","GM_EddieK"
"ARTCETA","AP"
"cobb_jon","cjfarley"
"ARTCETA","electroboyusa"
"PaulStudentMHN","NatalieMHN"
"Hopkins191","pallettb"
"mwtrizzle","ChiSportsGal"
"EriiRosee","BeckAdlington"
"auntdeb59","RonPaul"
"teapaahty","taylokack"
"NudeHose1","leducviolet"
"PrepAlameda","Ludacris"
"PrepAlameda","MissKellyO"
"alabamaslammer","katiecouric"
"PrepAlameda","aliciakeys"
"TheKeniverse","postedtoronto"
"TheKeniverse","680News"
"TheKeniverse","newstalk1010"
"TheKeniverse","CityNews"
"Jenn_Cooksey","Bookbrunette"
"WorkHardNapHard","asyurei3"
"Dekethecreep59","TheDudeAbides55"
"PrepAlameda","todayshow"
"j_bucari","SandyHookCmnty"
"NeighborhoodFP","HuffPostPol"
"PrepAlameda","georgelopez"
"JasonWFoster","marclamonthill"
"PrepAlameda","OscarDeLaHoya"
"PrepAlameda","jimjonescapo"
"PrepAlameda","Pharrell"
"PrepAlameda","Soledad_OBrien"
"PrepAlameda","myfabolouslife"
"JKTechy","RonPaul"
"PrepAlameda","Wale"
"Le_Saboteur","criticalbrit"
"PrepAlameda","RayJ"
"PrepAlameda","ThatKevinSmith"
"PrepAlameda","KevinSpacey"
"RoseMariama","flamingziall"
"PrepAlameda","RealRonHoward"
"PrepAlameda","azizansari"
"PrepAlameda","CedEntertainer"
"PrepAlameda","TishaCampblMrtn"
"PrepAlameda","itsgabrielleu"
"PrepAlameda","CornelWest"
"PrepAlameda","donnabrazile"
"PrepAlameda","Nelly_Mo"
"PrepAlameda","MISSMYA"
"PrepAlameda","jadapsmith"
"PrepAlameda","TinyMajorMama"
"PrepAlameda","MsLaurenLondon"
"PrepAlameda","lala"
"PrepAlameda","iamjamiefoxx"
"fila_elciaid","Miss_MonkeyFace"
"Angela_bombpops","HuffingtonPost"
"bridgeportcat","Loolabette"
"Witty_Witticist","Boazziz"
"PrepAlameda","UncleRUSH"
"PrepAlameda","RyanSeacrest"
"JaneHelenBrowne","paulfromwire"
"carltoersbijns","sonoranalliance"
"mvzarch99","HuffingtonPost"
"PrepAlameda","foofighters"
"PrepAlameda","tommcfly"
"jimbobyarm","StanCollymore"
"PrepAlameda","NYTimeskrugman"
"PrepAlameda","carr2n"
"PrepAlameda","YashiBrown"
"PrepAlameda","glaad"
"KristinEff","Steve_Dangle"
"PrepAlameda","msleamichele"
"Taiconderoga","ItsOkCampaign"
"HamiSakim","MasonElHage"
"rhys_hadfield","emloweee"
"PrepAlameda","katiecouric"
"PrepAlameda","justsanaa"
"brokenphilosoph","nron10"
"PrepAlameda","KevinHart4real"
"PrepAlameda","MonicaBrown"
"PrepAlameda","NickCannon"
"PrepAlameda","MissyElliott"
"PrepAlameda","tonibraxton"
"PrepAlameda","JanetJackson"
"PrepAlameda","ciara"
"PrepAlameda","TherealTaraji"
"PrepAlameda","DawnRichard"
"PrepAlameda","ghostC5M"
"PrepAlameda","Thirty2zero"
"PrepAlameda","Tip"
"gesa","funkatron"
"PrepAlameda","joejonas"
"PrepAlameda","justinbieber"
"alenakpardi","DiDimond"
"PrepAlameda","TheScienceGuy"
"Steve_Dangle","KristinEff"
"PrepAlameda","_MAXWELL_"
"alenakpardi","HuffingtonPost"
"Rosalie4068","katiecouric"
"PrepAlameda","donelljones96"
"PrepAlameda","nicolerichie"
"PrepAlameda","wolfblitzer"
"PrepAlameda","llcoolj"
"ladyfiredancer","the_littletramp"
"PrepAlameda","icecube"
"PrepAlameda","shanell_SnL"
"PrepAlameda","SamChampion"
"PrepAlameda","JoshElliottABC"
"PrepAlameda","nfl"
"PrepAlameda","DannyDeVito"
"filmfest_ca","amuredda"
"PrepAlameda","JamesFrancoTV"
"PrepAlameda","juliannehough"
"thisistheonly1","Hollz_C"
"GunRightsAlert","deviantollam"
"hyacinthkinley","katiecouric"
"Ricklove7","mikeparry8"
"waddell_larry","katiecouric"
"NaijaRoyale","Basseyworld"
"immrpolitics","ChuckGrassley"
"hughmiller2","Martin_why"
"PrepAlameda","SherriEShepherd"
"SayedAhmed96","YouKnowItsAnika"
"pagitt","elohimito"
"Mich231167","CapeTown"
"PrepAlameda","PaulaAbdul"
"PrepAlameda","katyperry"
"PrepAlameda","FIFAcom"
"lgibson09","ksGAT_2012"
"carltoersbijns","yvonnewingett"
"KeliGreenEyes","ConCornelissen"
"PaulStillman1","MaggiePriceless"
"justravi","piersmorgan"
"milliemccarthy","taramccarthyy"
"PaulStillman1","MaggiePriceless"
"MentalHealthCop","CraigHarper19"
"MentalHealthCop","CraigHarper19"
"cuerdatensapr","achorowitz"
"CaptainJimDandy","Ed_Miliband"
"HowIRoll__","_CandyBling"
"CraigHarper19","MentalHealthCop"
"Jeanniefully","ScareyTurtle"
"MacMathghamhna","j3VOL"
"apokerplayer","DanOBrienPoker"
"liberache","RonPaul"
"uh_li_sha","iwannabeAngel"
"MissJ_SoLovely","ThomasLDouglas"
"Nitsedy","BarackObama"
"murphinho","StanCollymore"
"JPrice02","PepperLSnyder"
"famousdavelax","AlyssaHansen2"
"dec4rhapsody","chigau_yo"
"spooney35","TheCycle"
"JKTechy","BuzzFeedAndrew"
"SuperCooper87","markbenstead"
"JaneHelenBrowne","Dan_rl_RED"
"martinavh","miamariaisabel"
"mma_brij","AmeeraBlitz"
"jeet_trivedi","FreakishlySane"
"alexxxprincesss","krrenee"
"heidimlove","kylenhuxley"
"knownaspaolo","JenNorthy"
"lademoriel","ardentdelirium"
"LukeTClarky","lydiareynolds1"
"Century_Sam420","WhatTheFFacts"
"al21ce","alisaburns92"
"FreeGooner","Yoiii"
"trozzi0718","katiecouric"
"MsBatman","LightningMan000"
"AnthoulaKats","katiecouric"
"JudyMWalters","AmyRBromberg"
"StephenHicken","WhatTheFFacts"
"AnthoulaKats","katiecouric"
"GodfreyATheist","saqibzaman88"
"shnmcd","KatieShow"
"jmstitt21","katiecouric"
"Mama_Pills","WhatTheFFacts"
"sarahandjordie","katiecouric"
"2goods2","caseyjoywall"
"UndrcvrMother","KatieShow"
"electroboyusa","FlipswitchTeens"
"electroboyusa","JasonLeopold"
"all_ears11","WhatTheFFacts"
"diawend","katiecouric"
"r_snook","TimetoChange"
"Rszulu","David_ORussell"
"tellurianna","QrysBinThynkn"
"missbwalya","josephchibuye"
"PrepAlameda","OfficialKimora"
"HamisEjaz1","HasBadaR"
"RadzYoNinja","WhatTheFFactsA"
"CHizzle90","piersmorgan"
"Ellie_Jayy","TrystanKnott"
"kylekabonick","rainiieday"
"punchingfun","GeorgieWestrope"
"MrsZiggy1988","QrsChocolate"
"kob_fai","HuffingtonPost"
"flyawaymyangel","aimeecampbell12"
"deepfriedbible","piersmorgan"
"beefstew72","_CaitlynShort"
"marywilkinson57","SuzyKoala"
"TrenchtownTweet","hickkkchickkk"
"AmberTremain","sharonrooney"
"SchnauzerMom5","katiecouric"
"mrajbridge","ProfLAppleby"
"vickinash","ProfLAppleby"
"H001872","PaulMeinckeABC7"
"msgibbster","jordanfpsmith"
"lodgebet","cynically_me"
"baleheadmaria","katiecouric"
"electroboyusa","TanyaLoren"
"cynthiaa_lynn","SaraYoung07"
"Daisy099","katiecouric"
"lodgebet","cynically_me"
"sadnessandscars","TimetoChangeMental"
"kacanderson11","JoeNBC"
"NatttyBoh","_a_blessing"
"everythingro","drjanet"
"ProfLAppleby","mrajbridge"
"enjoya_coke","MXCHIXVELLI"
"JazzyNicholes","BeccaFoxwell"
"drjanet","everythingro"
"enjoya_coke","MXCHIXVELLI"
"Bye_Dogma","RebeccaMaeW"
"MrBPec","ProfLAppleby"
"YoursAlwys","GStuedler"
"kevinborst","MaxClayrow"
"TheTexanne","exposeliberals"
"allibroad","LindseyBroad"
"KevinKmpo29","Rapalino"
"Rykalski","afrayn"
"Kellynwhe","KatieShow"
"AshleyAnn1189","katiecouric"
"MikeRanaldo","sarahstyliste"
"kingbry7","Kevin_Ketchum"
"Stawlk_Blockah","Stawlk_Blockah"
"Stawlk_Blockah","Stawlk_Blockah"
"MamaDonna2","katiecouric"
"mjodirector","katiecouric"
"ForTomorrow10","entropygoddess"
"Tdoggdrummer","mclean_2"
"ks_kristen","CalebSmits"
"Steven_Em","BrandonTWebb"
"missjudy72","BarackObama"
"MayaSalman","anca1961"
"mjodirector","katiecouric"
"angelabibb4","seanhannity"
"StayingHealthy7","stayinghealthy7"
"anca1961","MayaSalman"
"mc_hunter","carlivatiron"
"MayaSalman","anca1961"
"LadyStoneshield","Linkara19"
"therealhicksy","ohara99"
"reconjoe8tet68","RonPaul"
"BHuber09","MollyLynnMiller"
"shark_hug","jamyriare"
"MayaSalman","anca1961"
"Zeidastan","JohnToryShow"
"whatsananna","HuffPostNY"
"StephanieN10","beaaperez3"
"Linkara19","LadyStoneshield"
"beaaperez3","StephanieN10"
"LadyStoneshield","Linkara19"
"RachaelK87","Valress"
"RobinMJTweeter","RetiringViolet"
"nicole_enger","lilistwhitt"
"jennamiller27","aanglin1153"
"butterfly_lungs","AchillesHeely"
"reconjoe8tet68","obama"
"RitaMartincsek","jegerentwit"
"UncleDeanoMac","delwilliams"
"MayaSalman","neverthaught"
"MTVZachary","ThomastheKid"
"chelsporter96","aleisha_geraci"
"jegerentwit","ritamartincsek"
"davidsbona26","Kirstenpowers10"
"tailortim","agnieszkasshoes"
"Norie57","KatieShow"
"benedmunds","funkatron"
"GrandTheftPablo","MrsMarsBitch"
"TonesLibera","markabrenden"
"goliod16","ABC"
"MattBors","GlennF"
"GlennF","MattBors"
"Liberalmomma","Politicolnews"
"TRUTH_TWEETERS","AnnCali"
"NongestUserlame","WhatTheFFacts"
"JonathanHunterg","byronpitts"
"DemiHughes","katiecouric"
"ybreyn411","RingoManDingoo"
"ReneNow","ABCWorldNews"
"D0dgyDave","unclemiseryguts"
"candicanelane","Dakota_Meyer"
"ignorethecrazy","drdrew"
"_GabbyMarquez","teeRAWW_"
"brentgranby","nannylula"
"SzaszQuotes","DBDouble"
"WeNorthside","stokely"
"VIKKIDELL","bob_owens"
"lindagoodson","ABCWorldNews"
"sevenlayercake","TheXclass"
"sevenlayercake","TheXclass"
"allamricn","piersmorgan"
"MPompiano","HthrHayereally?"
"sevenlayercake","TheXclass"
"tonyapinkins","SilverLiningsPlaybook"
"GiulianaFaroX","LucyLooSmith89"
"smr__xo","_stephgriffin"
"kimogrady1","cynicq"
"sevenlayercake","TheXclass"
"_stephgriffin","smr__xo"
"JadeWelberry","CTGibbard"
"jsellers17","paigepineda"
"jsellers17","paigepineda"
"AnthonyMOliva","AnthonyMOliva"
"FHIAgency","HeraldTribune"
"_marcwesley","katiecouric"
"demetriaddavis","AP"
"reneewilliamss","Klew04"
"ReleasingLunacy","jaypsyd"
"ArtL7","mariabamfoo"
"perfectrose2011","katiecouric"
"SEP1157","edshow"
"KandisBonnet","KVUE"
"NoBSMom15","edshow"
"DrDiva82","theosmelek"
"EstherFennell","woodinhio"
"thetomtatum","edshow"
"slickrick55551","nancygracehln"
"mhillsmann","katiecouric"
"Kevin_Ketchum","ElizaGolightly4"
"MisterSilverman","AcesWalling"
"smarterthanEve","TheEliad"
"rich_simmons","piersmorgan"
"Honor_C0de","Honor_C0de"
"Kevin_Ketchum","ElizaGolightly4"
"awiss420","anon99percenter"
"Anorexic_mess","LovaticsGoHard_"
"aspergersteen","katiecouric"
"robinrussia","Bell_LetsTalk"
"HandsomeTimmyD","ValVenisEnt"
"Lulumama09","swhelpercom"
"bonobochick","dLggy"
"gracexyvonne","mchristmann6"
"IguisiOsaro","Danielmseneca1"
"TheOriginalNKT","catcity_bitch"
"robchipmannet","nannylula"
"AlexandraDeVitt","cremebruLeiii"
"Scottkoch77","Tomthunkit"
"jeff_cox","ElRoiShalom"
"GOD_N_YOU","ElRoiShalom"
"_bransauce","mollybrady21"
"tashdakota","SeanLowe09"
"ksecus","jaypsyd"
"LiberalCap","51PercentofUS"
"MaeganTrottier","SidneyWeich"
"1redsoc","geekybells"
"mcbc","TheRickWilson"
"SidneyWeich","MaeganTrottier"
"GoldenGalt","LeslieMarshall"
"TheREAL_MBrooks","febone1960net"
"politiconacho","brentgranby"
"LeftyBollocks","PiersMorgan"
"mrmayville","piersmorgan"
"bannedlibrary","1lnlytxgrrl"
"SweetieWalker","jodigirl116"
"GoddessJohnnie","andersoncooper"
"Outlaw_67","AnnaCanzanoKATU"
"HannSwain","heather_krobert"
"Charli_ChaCha","MizzzBizzz"
"GoddessJohnnie","ChrisCuomo"
"pitstopinpurg1","TheWrap"
"gentcowboy","seanhannity"
"IAmJakee_","kelseybingbing"
"BryanCampbell24","benfergusonshow"
"SassyBizzness","Cnn"
"blingdivadesign","RegineEvents"
"Aytay96","BraedenHamilton"
"cinebeats","MsAngelicaJade"
"k_word009","amazingatheist"
"Aytay96","BraedenHamilton"
"diannemwitter","BebeBuellBand"
"Bye_Dogma","GreenBudAtheist"
"aimableht","PiersTonight"
"annableigh","piersmorgan"
"mork1215","Bischoff_Scott"
"jilliankoebel","tgomesxo"
"brianna_bellex","petewentz"
"kyleraccio","BlackDove3"
"ReleasingLunacy","ksecus"
"GagasTruthTea","AnorexicXheart"
"coratron","neilhimself"
"jessiebr87","LandonValentine"
"ryalco","Kate_McClymont"
"nikdemichele","AlyssaTincher"
"HealthyBabies","AnnCoulter"
"ReleasingLunacy","ksecus"
"Honor_C0de","Mediaite"
"reyreeey","marykateclark7"
"elohimito","pagitt"
"JustJYGO","WitchOnFlames"
"eerashera","Taiplajulaju"
"Gaudy_5","blawrie13"
"jaypsyd","ksecus"
"chrishurstwdbj","Mike_TheBurgs"
"Admiral_Evil","KelodyMelody"
"malirowan","BeyondBars"
"MaryannJackson","iammichaelowens"
"yarnalchemist","birdgehrl"
"JHVI1","CuestionMarque"
"thisismyalibi","kinseyd23"
"grizzly_payne1","Bigsean_55"
"awiss420","whitehouse"
"IsSheLegalYet","RoohNasty_"
"Honor_C0de","Honor_C0de"
"Cerwen","neilhimself"
"BlizzyBe","WebAntOnYouTube"
"DaveHagen1","BMOC98"
"ProgressPAC","OkUncut"
"MikeNew_GuyIn","Jafferdoodles"
"b_r_a_n_d_0_n72","jymbo2"
"jmylive","RonPaul"
"bdhillon17","VanCanucks"
"Daniel_Knauf","CraigR3521"
"TheAfricanSalad","muses_bytch"
"Canadian_Anon","KyleMcCusker"
"ashleybucknall","justinbieber"
"NootAlazary","KhadijaShamisa"
"djanthony13","worldnetdaily"
"steveturner2112","TheAndyWheeler"
"Acqky","OG_E_Supreme"
"HippoLoi","paperxthin"
"kunle2box","aro_nurse"
"SophCamps","TheEllenShow"
"VictoriaMadore","shaycarl"
"KimiMay1991","moez1266"
"Scottkoch77","TedNugent"
"Keroo100","TheGuyNamedEvan"
"nardobolo","wheresgirl2"
"FreeYoBitch25","Gabyythepanda"
"iiamkaz","kristamercedes"
"IamColSpencer","Benny_Hinn"
"CG_Karkles","Princess0fHope"
"cpbooks2","DonnaDreffs3"
"decayedbones","_skinnyloveex"
"CognitiveBias1","TraderMommy"
"ThrutheH2o","AnnCoulter"
"RiccardoLDL","isingoftheyears"
"ga_ruben","judesb"
"EricaEr1ca","KailLowry"
"Its_Rich_Bitch","KaTyBaBy004"
"gloriadeegibson","MondayMornTNT"
"Alina90_xox","badgalrara_"
"ZahiraRawat","AbdullahJoosab"
"spidersanford","junior_miller"
"ZahiraRawat","AbdullahJoosab"
"ModWorkingWoman","JCottin"
"sarakeaty","RonPaul"
"prudence_meow","Megan_Carr3"
"KendalAnne_94","decayedbones"
"basementdad2012","xxemmamariexx25"
"Rach_Kane1","piersmorgan"
"hillsonghoods","enoughsnark"
"marcusgilmer","sitcomofmylife"
"DebbieCaplanPR","liberalincincy"
"omgitzkay","KristinEff"
"joan_kilgore","piersjmorgan"
"EricaJellerson","EvelynLozada"
"Profitina","SquirrelBeebz"
"bdhillon17","kbieksa3"
"jojocambo","RossGeoDenham"
"allsaygrace","lisaling"
"Zuoyaru","natasha_tracy"
"eliziegage","simplynonna"
"EricBlueJeep","cnnbrk"
"Fansen","kylalala9"
"Michiganborn58","SenHarryReid"
"RealNagan","miss_invincible"
"kpapsmear","himchango"
"sommenrider","tanuki_ebooks"
"HealingFromBPD","J450NMishler"
"hoIIywoods","legendarygomez"
"munshyamunshya","DiasporanD"
"Eikon2112","RacismExpose"
"fenwick117","Cool_Jesse"
"electroboyusa","MoodDisordersCa"
"electroboyusa","RunawayMindBook"
"electroboyusa","JenniferLe160"
"miscastdice","yanuar_D"
"MrReitz","MissJenn610"
"EnigmaNkululeko","Nowazie"
"rubyhell","Cool_Jesse"
"longgoneholly","wwwbigbaldhead"
"fatsculler","beverleyturner"
"electroboyusa","BlurtAlerts"
"deshocks","conwaycoole"
"sitcomofmylife","marcusgilmer"
"stuckinscared","69quietgirl"
"manicsocratic","Cool_Jesse"
"Banafsigi","tajimustafa"
"thomaspilla","RossWestgate-knowing"
"electroboyusa","Victoria_BPP"
"shaushau","emilymorrice"
"electroboyusa","Dodgingsuicide"
"electroboyusa","amelia_mims"
"TakeNoMoore","gretchencarlson"
"JasonRBaran","foxandfriends"
"KCsRocketship","nerdamage"
"JadedByPolitics","foxandfriends"
"god_chef","JaneyPica"
"TammyRamsey08","foxandfriends"
"BruceVanStone","emily_sullivan"
"simy17","SPOgston"
"jillmccarthy18","loosewomen"
"Withacy","foxandfriends"
"MsCityRedGirl","paulfromwire"
"avdwl","ColinFergieFerg"
"PamJanson","Morning_Joe"
"electroboyusa","Rethink_"
"electroboyusa","Mental_Elf"
"StepIn2Coaching","Bell_LetsTalk"
"PamJanson","Morning_Joe"
"boringfileclerk","cpanwj"
"JasonRBaran","foxandfriends"
"Craig4170","fatherjonathan"
"johnhargenrader","RonPaul"
"ThedirtfromDirt","TransMediaWatch"
"NikitaMaire1","Bell_LetsTalk"
"ualdrivr","Honor_C0de"
"ilovecomplainin","am640oakley"
"mandolin33","VulgarDaClown"
"YungChooncy","wcy1994"
"Sammy_Jays","dimpshire"
"Karen_J_B","TimetoChange"
"britishbullybee","lawrenceVB"
"thetomtatum","CapNewsMI"
"BipolarBlogger","Priorynutter"
"roninmoka","texastornado5"
"roninmoka","texastornado5"
"goosehooter","Fox&Friends"
"goosehooter","PeterDoocy"
"goosehooter","peterjohnson"
"strothervincen","foxandfriends"
"dianabrighouse","dr_rita39"
"foodandbooks","ReadingRants"
"foxweld","MeSoBland"
"DCRUZ547","BarackObama"
"RuksarMiah","Mumin_islam"
"mack_theresa","foxandfriends"
"MeSoBland","foxweld"
"MeSoBland","foxweld"
"MeSoBland","foxweld"
"fivefifths","AsiaBrown"
"Scottkoch77","JeffersonObama"
"IHeardTell","JoeBerkowitz"
"BTho_","Bell_LetsTalkEvery"
"MichaelCeci","timhudak"
"gabbiekennific","SaraWestbrook"
"Nanas_Favorite","missjillscott"
"wendidial","marthamaccallum"
"NuclearTheology","LisaMaret"
"ech2os","AllenWest"
"naturalvibrato","timhudak"
"THodgson2011","NadeenTF"
"marcusgilmer","sitcomofmylife"
"AllenWestArmy","AllenWest"
"luvGodncountry","AllenWest"
"MSWallack","PierreAtlas"
"VAWallaWalla","VAWallaWalla"
"uwaodefa","toptosyn"
"w122xs","piersmorgan"
"1lagba","DailyPostNgr"
"drofdem","americankeith"
"JustinEarlCook","RPublican"
"PJPsych","timhudak"
"PJPsych","timhudak"
"KatRamart","MiChAeL_sTeInKe"
"freeusfrmlabour","JuliaGillard"
"Mr_Landshark","badfae"
"jerrydbuerger","AZTanya"
"ginnylawrimore","IDoDesignsNC"
"DGiant","LoniLove"
"BiebeerBabee","AndresChavez337"
"MZufaiyri","TheAwkwardZul"
"USAlivestrong","sevierhere"
"charles116","MarkRMatthews"
"Jessica_Booker","arodsmoney"
"EVILmaxlogy","nna_is"
"eddielovelace","AnnCoulter"
"OPCouncil","timhudak"
"engrJACKSON","DailyPostNgr"
"jjbrower","RonPaul"
"robyagirlrivas","EllyshaMN"
"Blue_Squadron","loveyoutopieces"
"Theeaglesays","patriot32"
"NORCNews","NEJM"
"electroboyusa","BlurtAlerts"
"truthispure","IstookLive"
"patriot32","Theeaglesays"
"jusssttttmeeee","AmiLynne1"
"12StepGolf","JonJacobs9"
"TheMusicLivesOn","lyevil"
"kendalbradley","cmhaontario"
"DebraDompieri","katiecouric"
"jjbrower","piersmorgan"
"DHabteyes","WediKeren93"
"SarahJez01","TotalBambiMove"
"Capn_Yoshika","Harihara_"
"unfabulousmayra","_JasmineNoelle"
"ashlynshockley","Puryear_3"
"RickyRayinGA","OfficialSGP"
"aadiibfiikrii","AliaLiao"
"amonns","Nafleky"
"KhuloodAlkatta","msofa"
"KhuloodAlkatta","mzamanOTT"
"KhuloodAlkatta","KarisaKarmali"
"matt5ki","Votercolonel"
"matt5ki","Votercolonel"
"goldmansachs666","janewells"
"freezingkiwi","mythraidates"
"Merlange","JonesEmmie"
"mampebbles","KatieShow"
"Jt_Travers","CDCgov"
"Speedinc","RayleneXXX"
"ryan_a_kelly","chriselliottpc"
"ericacynthiaaa","kimpillinger"
"1bbkraus","LeslieMarshall"
"ryan_a_kelly","chriselliottpc"
"EileenJael","rossssc"
"HarleyDutch","stevenbward"
"Sandy98471074","TheoFleury14"
"RobotViewPoint","Tomthunkit"
"kay_jessing","OHMYGES"
"damnyoumaggot","DavidJWhite858"
"achorowitz","anamariecox"
"CoreyH224","JoeMPLS"
"mnblrmkr","MyLittleBloggie"
"DavidJWhite858","damnyoumaggot"
"KentPolFed","KatieMagnet"
"matthenson99","obdavros"
"SorayaSpeaks","adjah_l"
"CoreyH224","JoeMPLS"
"DearHeartQuotes","Ains_Lee"
"punkprincipessa","CatsPolitics"
"ckingwriter","PhilipArdagh"
"JustScottPot","700club"
"keithbawden","SarahMillican75"
"Sunny195399","carlyraejepsen"
"wheltikov","rickygervais"
"SharHong","beverlynbcla"
"mcathi_mn","CDCgov"
"blacklock_david","AllenWest"
"Marcus_JH","Skinnyboyy1906"
"halfabear","XpressionFM"
"fifimcfae","wfyi"
"awiss420","Life_in_Jordan"
"DonLikeDevante","DarmantheHokage"
"garyshope","s0dapop_"
"ransomstephens","KClancy86"
"chichitestimony","BBC_WHYS"
"garyshope","s0dapop_"
"BlondeBowie72","madiillustrates"
"shaaliz","DailyPostNgr"
"sherylwarren1","Greeen93"
"RianaRaraKalsum","MentalHealthCop"
"halfabear","XpressionFM"
"lance_elizabeth","richard_demoss"
"ChildMindDotOrg","eileen_oliver"
"Wes445","imfabulous13"
"nerdamage","KCsRocketship"
"GailYentaBeck","walrusmagazineThe"
"EricaSmall26","avtran92"
"JuliaAlling","NPR"
"thenutofp","Oli_JonesLMH"
"_IsDatLew","1StLAdy2YU"
"sarhilde18","mandilouuu"
"Dr_Bob_Nelville","Lion_of_Gray"
"israelradioguy","idfelite"
"alixspurlock","GreyDeLisle"
"jackie_kirby","TheEllenShow"
"JanineCott","DoctorChristian"
"PotholesAhead","SeamusORegan"
"AlyssaGadson","GizzardYoDaddy"
"TreatmentAdvCtr","HHSGov"
"danp25inf","ohiomail"
"hbelvoir","BrittMcHenry"
"eudyptula","TheWilk"
"Fisheswithfeet","BtheCalvinist"
"Covlin","strangeletter_z"
"evan_farough","gigGAByteee"
"Sokiog","DailyPostNgr"
"PotholesAhead","SeamusORegan"
"Mudiinmillion","Rosefloria"
